IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,FID,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
3,Niedersachsen,Region Hannover,A60-A79,M,4,0,404837,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A60-A79,unbekannt,1,0,404838,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,unbekannt,1,0,404839,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,404840,2020/03/06,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,2,0,404841,2020/03/13,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,404842,2020/03/14,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,404843,2020/03/15,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,2,0,404844,2020/03/16,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,404845,2020/03/17,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,404846,2020/03/18,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A60-A79,W,2,0,404847,2020/03/19,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,4,0,404848,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,3,0,404849,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,404850,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,4,0,404851,2020/03/24,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,404852,2020/03/24,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A60-A79,W,2,0,404853,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A60-A79,W,6,0,404854,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A80+,M,1,0,404855,2020/03/19,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A80+,M,1,0,404856,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A80+,M,1,1,404857,2020/03/20,03241,2020/03/27,0,0
3,Niedersachsen,Region Hannover,A80+,M,2,0,404858,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A80+,M,1,1,404859,2020/03/24,03241,2020/03/27,0,1
3,Niedersachsen,Region Hannover,A80+,M,1,0,404860,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A80+,M,1,0,404861,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A80+,W,1,0,404862,2020/03/18,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A80+,W,1,0,404863,2020/03/19,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A80+,W,1,0,404864,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A80+,W,1,1,404865,2020/03/20,03241,2020/03/27,0,1
3,Niedersachsen,Region Hannover,A80+,W,1,0,404866,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A80+,W,2,0,404867,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A80+,W,1,0,404868,2020/03/24,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A80+,W,2,0,404869,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,LK Diepholz,A05-A14,W,1,0,404870,2020/03/20,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,M,1,0,404871,2020/03/11,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,M,2,0,404872,2020/03/18,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,M,1,0,404873,2020/03/19,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,M,2,0,404874,2020/03/20,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,M,1,0,404875,2020/03/23,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,M,4,0,404876,2020/03/24,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,W,1,0,404877,2020/03/11,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,W,1,0,404878,2020/03/16,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,W,2,0,404879,2020/03/19,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,W,1,0,404880,2020/03/20,03251,2020/03/27,0,-9
3,Niedersachsen,LK Diepholz,A15-A34,W,1,0,404881,2020/03/23,03251,2020/03/27,0,-9
